"Temp","WindSp","Precip","Snow","StationId","Date","Dir","Long","Lat","NumberOfLanes","FC","SpeedLimit","FRC","DayOfWeek","Month","Hour","AvgSp","ProbeCount","Volume","PenRate","ProbeCountLastWeek","AvgProbeCountLastMonth","fold"
42.9,14.7,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,13,38.15,7,70.5,0.099290780141844,0,2.25,1
45.4,12,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,14,34.49,2,73,0.0273972602739726,5,5.5,1
44.7,13.1,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,15,35.15,4,79,0.0506329113924051,4,4.25,1
43.1,13.7,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,16,35.78,3,76,0.0394736842105263,5,5,1
40.3,11.4,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,17,37.28,1,82.5,0.0121212121212121,7,5.75,1
36.1,9.4,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,18,36.43,4,77.5,0.0516129032258065,3,4.5,1
34.2,9.8,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,19,34.46,6,48.5,0.123711340206186,3,4.75,1
35.3,9.5,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,20,35.79,5,48,0.104166666666667,1,3.25,1
33.8,11.7,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,21,28.89,1,25.5,0.0392156862745098,0,1,1
32.3,13.2,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,22,40.29,3,15,0.2,4,1.75,1
30.7,12.7,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,23,35,0,8,0,0,1.75,1
38.5,11,0,0,469,2019-01-09,0,-85.095568,35.043669,0,5,35,5,"Wednesday",1,9,36.24,7,55.5,0.126126126126126,3,2.25,1
29.4,12.5,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,0,35,0,4,0,0,0,1
28.2,11.4,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,1,35,0,2.5,0,1,0.25,1
28.9,9,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,2,35,0,4,0,0,0,1
28.1,10.2,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,3,35,0,1,0,0,0.25,1
27.2,10.3,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,4,35,0,5.5,0,0,0,1
26.5,10.7,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,5,35,0,10.5,0,0,0,1
25.9,10.6,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,6,37.8,3,48,0.0625,0,0.5,1
25.4,10.7,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,7,37.59,6,95.5,0.06282722513089,3,3,1
25.9,10.8,0,0,469,2019-01-10,0,-85.095568,35.043669,0,5,35,5,"Thursday",1,8,35,0,60,0,0,0.75,1
40.7,8.4,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,12,27.47,41,861.5,0.0475914103308183,48,48,9
41.3,9.2,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,13,29.77,52,863.5,0.0602200347423277,51,52.25,9
41.3,8.8,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,14,26.82,48,861,0.0557491289198606,44,36.75,9
40.5,8.7,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,15,27.98,37,871,0.0424799081515499,42,45.25,9
39.7,8.8,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,16,27.9,44,890,0.049438202247191,37,38,9
38.7,8,0.001,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,17,31.38,41,792,0.0517676767676768,42,51.75,9
37.4,7.4,0.001,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,18,30.63,24,642,0.0373831775700935,33,34.75,9
36.7,7.6,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,19,33.49,29,521.5,0.0556088207094919,32,31,9
36.9,6.6,0.001,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,20,35.06,24,417.5,0.0574850299401198,9,27,9
36.3,6.3,0,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,21,33.05,9,279.5,0.0322003577817531,8,19.25,9
35.8,7.4,0.001,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,22,32.63,7,192.5,0.0363636363636364,12,14.25,9
35.5,7.2,0.001,0,470,2019-01-14,0,-85.159149,35.043674,0,3,40,5,"Monday",1,23,38.72,4,133.5,0.0299625468164794,7,7.75,9
35.2,7,0.001,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,0,43.81,1,73,0.0136986301369863,4,7,9
35,6.8,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,1,44.12,1,41.5,0.0240963855421687,2,5.5,9
35.9,7,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,10,32.34,33,693,0.0476190476190476,32,23.75,9
37.3,7.1,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,11,29.34,30,794,0.0377833753148615,28,25.5,9
34.7,6.3,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,2,40,0,32.5,0,1,4.25,9
34.6,6.7,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,3,40,0,41,0,1,2.25,9
34.5,7.3,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,4,39.15,1,60,0.0166666666666667,2,1.25,9
34.3,7.7,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,5,37.05,2,117,0.0170940170940171,1,1.5,9
34.1,7.7,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,6,41.49,12,284,0.0422535211267606,17,8.5,9
34,7.3,0.001,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,7,35.4,58,612,0.0947712418300654,55,29.75,9
33.5,5.9,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,8,35.77,45,732.5,0.0614334470989761,55,27.5,9
34.9,7.1,0,0,470,2019-01-15,0,-85.159149,35.043674,0,3,40,5,"Tuesday",1,9,29.16,47,703,0.0668563300142248,32,23.75,9
41.3,9.2,0,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,13,37.7,7,281.5,0.024866785079929,10,11,9
41.3,8.8,0,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,14,37.69,15,285.5,0.0525394045534151,16,13.75,9
40.5,8.7,0,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,15,36.57,8,377,0.0212201591511936,9,7.25,9
39.7,8.8,0,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,16,39.2,23,415.5,0.0553549939831528,26,16.75,9
38.7,8,0.001,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,17,40.9,17,487,0.0349075975359343,17,11.25,9
37.4,7.4,0.001,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,18,37.85,8,283,0.0282685512367491,11,10,9
36.7,7.6,0,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,19,44.99,5,147.5,0.0338983050847458,1,5,9
36.9,6.6,0.001,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,20,41.94,3,115,0.0260869565217391,3,3.25,9
36.3,6.3,0,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,21,44.12,2,78,0.0256410256410256,2,2.25,9
35.8,7.4,0.001,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,22,31.38,1,62,0.0161290322580645,2,2.5,9
35.5,7.2,0.001,0,471,2019-01-14,0,-85.163306,35.051761,0,4,45,4,"Monday",1,23,45,0,53,0,1,1,9
64.6,8,0.01,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,12,31.39,28,562.5,0.0497777777777778,43,34.25,4
64.7,9.3,0.03,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,13,33.52,33,571.5,0.057742782152231,33,36.75,4
64.8,10.7,0.05,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,14,38.93,38,645,0.0589147286821705,37,43.5,4
64.8,10.7,0.07,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,15,35.69,93,728.5,0.127659574468085,41,59.25,4
63.3,10.2,0.08,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,16,32.75,80,799.5,0.100062539086929,56,57,4
60.7,7.8,0.04,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,17,29.48,99,889.5,0.111298482293423,76,70.25,4
61.1,7.9,0.03,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,18,36.26,54,568,0.0950704225352113,47,55.5,4
59.3,7.1,0.02,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,19,41.59,17,336,0.0505952380952381,31,24.25,4
55,6.5,0.01,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,20,40.27,22,275,0.08,14,14.75,4
55.7,8.4,0.02,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,21,38.49,17,206,0.0825242718446602,18,14.75,4
54,9.6,0,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,22,34.33,9,158,0.0569620253164557,9,8.25,4
52.5,10.3,0,0,474,2019-03-25,0,-85.195664,35.054784,0,3,45,5,"Monday",3,23,43.12,10,118,0.0847457627118644,9,7.25,4
50.5,10.4,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,0,41.38,5,50.5,0.099009900990099,2,2.5,4
48.7,9.9,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,1,41.94,2,32,0.0625,4,2.25,4
45.5,10.1,0.001,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,10,33.4,26,455.5,0.0570801317233809,20,25,4
46,10.2,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,11,34.62,41,536.5,0.0764212488350419,40,35.75,4
47.8,9.6,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,2,36.35,1,35.5,0.028169014084507,1,1.5,4
48.4,8.6,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,3,45,0,51,0,3,1.25,4
47.9,8.2,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,4,55.92,2,83.5,0.0239520958083832,5,2,4
47.3,8.8,0.001,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,5,47.15,6,194.5,0.0308483290488432,4,5.5,4
46.5,9,0.001,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,6,45.4,7,423,0.016548463356974,7,5.75,4
45.8,9,0,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,7,37.91,30,824.5,0.0363856882959369,23,28.5,4
45.2,9,0.001,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,8,37.52,49,712,0.0688202247191011,23,36,4
45.7,8.8,0.001,0,474,2019-03-26,0,-85.195664,35.054784,0,3,45,5,"Tuesday",3,9,36.45,34,525.5,0.0647002854424358,28,26.25,4
79.3,6.6,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,10,40.11,60,393.5,0.152477763659466,27,19.25,2
83.1,9.3,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,11,38.38,22,323,0.0681114551083591,21,19.75,2
86.1,12,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,12,40.45,18,336.5,0.0534918276374443,23,17.25,2
87.9,12.6,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,13,39.5,23,350.5,0.0656205420827389,17,15.25,2
89,12.7,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,14,33.03,15,390,0.0384615384615385,23,20.75,2
90.1,9.8,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,15,34.64,40,452,0.0884955752212389,41,37,2
90.1,9.6,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,16,39.97,28,484,0.0578512396694215,41,40.25,2
89.4,9.9,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,17,39.53,43,543.5,0.0791168353265869,66,51,2
87.8,8.5,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,18,41.49,36,426,0.0845070422535211,25,33.25,2
84.6,5.6,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,19,38.24,13,328.5,0.0395738203957382,16,19.75,2
78.4,5.5,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,20,42.01,13,283,0.0459363957597173,11,15,2
74.9,5.5,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,21,40.38,12,209.5,0.0572792362768496,8,9,2
72.2,5,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,22,41.48,9,164,0.0548780487804878,6,7.75,2
70.6,4.9,0,0,477,2019-05-22,0,-85.218366,35.039883,0,4,35,5,"Wednesday",5,23,44.12,3,91.5,0.0327868852459016,4,4.5,2
69.3,4.4,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,0,45.83,2,43,0.0465116279069767,0,1,2
68.7,4.5,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,1,34.8,1,27.5,0.0363636363636364,2,0.75,2
68.2,4.7,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,2,41.94,1,21,0.0476190476190476,0,0.5,2
68.1,4.9,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,3,44.58,2,18.5,0.108108108108108,0,0.25,2
66.9,4.3,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,4,42.72,3,32,0.09375,0,0.25,2
66.7,3.5,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,5,35.26,2,90,0.0222222222222222,2,0.75,2
69.1,3.3,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,6,39.55,7,171,0.0409356725146199,3,8.75,2
69.6,3.7,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,7,22.24,22,406.5,0.0541205412054121,23,27.5,2
71.4,4.6,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,8,36.32,24,372.5,0.0644295302013423,29,33.5,2
75.9,5.9,0,0,477,2019-05-23,0,-85.218366,35.039883,0,4,35,5,"Thursday",5,9,42.16,18,282.5,0.063716814159292,19,19,2
77.5,6.6,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,10,34.38,3,89,0.0337078651685393,0,0.5,4
81.1,9.2,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,11,44,0,89.5,0,1,1,4
84.1,11.5,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,12,44,0,96.5,0,1,1.25,4
86.1,11.9,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,13,44,0,101.5,0,2,1.75,4
87.3,11.9,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,14,21.59,1,125.5,0.00796812749003984,0,0,4
87.9,9.2,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,15,29.83,6,138,0.0434782608695652,0,1,4
88.1,9,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,16,35.5,2,146,0.0136986301369863,1,2.25,4
87.4,9.4,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,17,19.85,2,160,0.0125,1,2.25,4
85.8,8.1,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,18,24.7,1,141,0.00709219858156028,2,2,4
82.4,5.5,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,19,44,0,106,0,0,0.75,4
76.4,5.6,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,20,29.9,2,117,0.0170940170940171,0,1,4
72.8,5.6,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,21,34.25,2,100,0.02,1,1.75,4
70.7,5.5,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,22,44,0,67,0,0,0.25,4
69.9,5.7,0,0,480,2019-05-22,0,-85.228753,35.037302,0,5,44,6,"Wednesday",5,23,27.5,1,36,0.0277777777777778,1,0.75,4
68.4,5.2,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,0,44,0,13.5,0,0,0.25,4
67.4,5,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,1,26.25,1,9,0.111111111111111,0,0,4
66.4,4.8,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,2,44,0,6.5,0,1,0.5,4
65.7,4.5,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,3,44,0,7.5,0,0,0.25,4
64.1,4,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,4,44,0,20.5,0,0,0,4
63,3.4,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,5,44,0,22,0,0,0.25,4
64.6,3.5,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,6,44,0,51.5,0,0,0.25,4
66.2,3.9,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,7,21.59,1,107.5,0.00930232558139535,0,0,4
70.2,4.9,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,8,44,0,84,0,1,0.5,4
75.2,6.2,0,0,480,2019-05-23,0,-85.228753,35.037302,0,5,44,6,"Thursday",5,9,44,0,80.5,0,2,1.25,4
79.3,6.6,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,10,32.7,2,65,0.0307692307692308,0,0.75,3
83.1,9.3,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,11,45,0,63.5,0,1,0.75,3
86.1,12,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,12,45,0,74.5,0,3,1.75,3
87.9,12.6,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,13,45,0,74,0,0,0.75,3
89,12.7,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,14,45,0,97,0,1,0.75,3
90.1,9.8,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,15,31.15,2,99,0.0202020202020202,0,0.75,3
90.1,9.6,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,16,45,0,107,0,1,1.25,3
89.4,9.9,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,17,26.1,1,118,0.00847457627118644,0,1.75,3
87.8,8.5,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,18,45,0,122,0,2,1.75,3
84.6,5.6,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,19,45,0,99.5,0,1,0.75,3
78.4,5.5,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,20,30.6,2,109.5,0.0182648401826484,0,0.75,3
74.9,5.5,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,21,34.18,1,72,0.0138888888888889,0,1,3
72.2,5,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,22,45,0,53,0,0,0.25,3
70.6,4.9,0,0,481,2019-05-22,0,-85.234724,35.024472,0,5,45,6,"Wednesday",5,23,27.19,1,33.5,0.0298507462686567,0,0.25,3
69.3,4.4,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,0,45,0,14.5,0,0,0.5,3
68.7,4.5,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,1,45,0,15,0,0,0.25,3
68.2,4.7,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,2,45,0,8,0,1,0.25,3
68.1,4.9,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,3,45,0,5.5,0,0,0,3
66.9,4.3,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,4,45,0,10,0,0,0,3
66.7,3.5,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,5,32.62,1,21,0.0476190476190476,0,0,3
69.1,3.3,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,6,45,0,35.5,0,0,0.25,3
69.6,3.7,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,7,22.52,1,76.5,0.0130718954248366,0,0,3
71.4,4.6,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,8,45,0,74.5,0,1,0.5,3
75.9,5.9,0,0,481,2019-05-23,0,-85.234724,35.024472,0,5,45,6,"Thursday",5,9,45,0,60,0,1,0.75,3
35.9,2.5,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,10,30.54,8,143,0.0559440559440559,9,10.25,3
40.7,3.5,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,11,29.78,7,186,0.0376344086021505,8,11.5,3
44.5,4.1,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,12,28.89,10,209.5,0.0477326968973747,8,13,3
47.7,3.9,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,13,29.19,12,215.5,0.0556844547563805,11,15.5,3
48.6,2.9,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,14,29.03,13,244.5,0.0531697341513292,14,16.5,3
49.3,2.8,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,15,30.04,11,278.5,0.0394973070017953,17,15.25,3
49,2.9,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,16,29.6,18,300.5,0.0599001663893511,20,19.75,3
44.7,2.7,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,17,29.95,29,349,0.0830945558739255,21,21.5,3
40.3,2.8,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,18,28.71,12,276,0.0434782608695652,23,17,3
39.1,2.3,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,19,27.52,9,162,0.0555555555555556,6,8.5,3
38.6,3.5,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,20,33.2,7,126.5,0.0553359683794466,10,7.75,3
36.1,3.3,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,21,29.05,3,64.5,0.0465116279069767,4,4.25,3
35.8,3.8,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,22,31.57,4,38.5,0.103896103896104,3,2.75,3
35.4,4.1,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,23,35,0,26.5,0,2,1.75,3
31.7,1.2,0,0,483,2019-01-16,0,-85.149371,35.011872,0,4,35,5,"Wednesday",1,9,31.88,10,179.5,0.0557103064066852,11,7.25,3
34.7,3.7,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,0,31.22,1,9.5,0.105263157894737,0,0.25,3
34,2.9,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,1,35,0,6,0,0,0.5,3
32.8,2.8,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,2,35,0,4,0,0,0.25,3
32.5,2,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,3,35,0,2.5,0,0,0.25,3
33.3,0.6,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,4,35,0,8,0,0,0.25,3
32.3,1.5,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,5,33.4,1,33.5,0.0298507462686567,1,0.5,3
33.1,2.2,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,6,32.36,3,62,0.0483870967741935,1,1.75,3
33.4,2.7,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,7,30.79,5,194,0.0257731958762887,8,7,3
33.1,3.9,0,0,483,2019-01-17,0,-85.149371,35.011872,0,4,35,5,"Thursday",1,8,27.52,12,204,0.0588235294117647,13,7.75,3
43.6,15.5,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,12,32.78,46,1024,0.044921875,79,74,9
44,15.6,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,13,35.97,59,961.5,0.0613624544981799,68,66.75,9
46.6,12.8,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,14,33.17,66,1046.5,0.0630673674151935,87,73.25,9
45.9,13.7,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,15,34.91,57,1119,0.0509383378016086,127,83.5,9
44.3,14.2,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,16,33.18,50,1232.5,0.0405679513184584,64,68,9
41.5,11.9,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,17,33.74,72,1392,0.0517241379310345,78,68.75,9
37.3,10.1,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,18,31.07,74,1219,0.0607054963084495,48,61.25,9
35.5,10.6,0,0,484,2019-01-09,0,-85.153456,35.006969,0,3,40,4,"Wednesday",1,19,34.64,32,833,0.0384153661464586,31,35,9
